;км	подъём	радиус	выс.лев	выс.пр	род.ток	2путка	тип лес	лес л.	тип лес	лес пр.	тип фон	фон л.	тип фон	фон пр.	тип заб	заб лев	тип заб	заб пр	п.лев	п.прав	стр.	стр.доп
10000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
10900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
11900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
12900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
13900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
14900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
15900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16400	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16500	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16600	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16700	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16800	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
16900	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
17000	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
17100	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
17200	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
17300	0.00	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0.00	0.0	0	0	0	0	0	0	0
